instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
CopsAndRobbers-PT-KFL010N005K002X001	CTLF	620	0.22	84924	16	16	0	0	50/93	rc=0
SimpleLoadBal-PT-02	CTLC	832	0.12	82032	16	16	0	0	13/45	rc=0
StigmergyElection-PT-04a	CTLC	977	0.07	81880	16	16	0	0	24/218	rc=0
StigmergyElection-PT-04a	CTLF	977	0.07	81728	16	16	0	0	24/218	rc=0
CopsAndRobbers-PT-KFL010N005K002X001	CTLC	620	0.34	87664	16	16	0	0	50/93	rc=0
SimpleLoadBal-PT-02	CTLF	832	0.10	82164	16	16	0	0	13/45	rc=0
NeoElection-PT-2	CTLC	241	1.08	100784	16	16	0	0	5/357	rc=0
RwMutex-PT-r0010w0010	CTLC	1034	0.19	82028	16	16	0	0		rc=0
RwMutex-PT-r0010w0010	CTLF	1034	0.20	82124	16	16	0	0		rc=0
SieveSingleMsgMbox-PT-d0m04	CTLC	702	0.58	93456	16	16	0	0	16/73	rc=0
QuasiCertifProtocol-PT-02	CTLF	1029	0.32	85648	16	16	0	0	26/56	rc=0
DrinkVendingMachine-PT-02	CTLC	1024	0.39	85260	16	16	0	0		rc=0
DrinkVendingMachine-PT-02	CTLF	1024	0.41	84620	16	16	0	0		rc=0
SieveSingleMsgMbox-PT-d0m04	CTLF	702	0.70	94776	16	16	0	0	16/73	rc=0
QuasiCertifProtocol-PT-02	CTLC	1029	0.46	86108	16	16	0	0	26/56	rc=0
UtilityControlRoom-PT-Z2T4N02	CTLC	1092	0.14	82964	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLC	1044	0.31	83352	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLF	1092	0.14	83076	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLF	1044	0.24	82748	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLC	1200	0.10	82604	16	16	0	0	5/20	rc=0
ShieldIIPt-PT-001A	CTLC	1281	0.04	80888	16	16	0	0		rc=0
ShieldIIPt-PT-001A	CTLF	1281	0.05	81032	16	16	0	0		rc=0
