instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
TwoPhaseLocking-PT-nC00020vN	CTLF	7997	0.33	92280	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLF	8001	0.06	82036	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLC	7424	1.46	105196	16	16	0	0	16/28	rc=0
ShieldRVt-PT-003A	CTLC	8193	0.04	80868	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLF	8193	0.04	80432	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLF	7424	3.27	142124	16	16	0	0	16/28	rc=0
GlobalResAllocation-PT-03	CTLC	6320	7.17	142796	16	16	0	0		rc=0
GlobalResAllocation-PT-03	CTLF	6320	12.86	231116	16	16	0	0		rc=0
ServersAndClients-PT-100040	CTLC	4201	59.05	208608	0	0	0	16		rc=0
ServersAndClients-PT-100040	CTLF	4201	59.05	207800	0	0	0	16		rc=0
PGCD-PT-D02N005	CTLF	8484	1.21	102384	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLC	9143	0.44	96220	16	16	0	0	14/27	rc=0
PGCD-PT-D02N005	CTLC	8484	2.09	116176	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLF	9143	0.67	103048	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLC	10380	0.63	94292	16	16	0	0	1/22	rc=0
CryptoMiner-PT-D03N010	CTLC	10636	0.20	86648	16	16	0	0	4/12	rc=0
CryptoMiner-PT-D03N010	CTLF	10636	0.26	87884	16	16	0	0	4/12	rc=0
GPPP-PT-C0001N0000000001	CTLF	10380	0.83	96024	16	16	0	0	1/22	rc=0
IBM703-PT-none	CTLF	8370	54.81	588496	16	16	0	0	19/284	rc=0
IBM703-PT-none	CTLC	8370	59.02	465884	14	14	0	2	19/284	rc=0
ServersAndClients-PT-100080	CTLC	8201	59.10	294580	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.10	294252	0	0	0	16		rc=0
ServersAndClients-PT-200040	CTLC	8401	59.10	379568	0	0	0	16		rc=0
ServersAndClients-PT-200040	CTLF	8401	59.10	376824	0	0	0	16		rc=0
Sudoku-PT-AN03	CTLC	11776	14.98	118364	16	16	0	0		rc=0
PGCD-PT-D02N006	CTLC	15670	1.50	102860	16	16	0	0	3/9	rc=0
PGCD-PT-D02N006	CTLF	15670	1.42	102392	16	16	0	0	3/9	rc=0
ShieldRVs-PT-002A	CTLC	16021	1.18	119284	16	16	0	0	30/41	rc=0
ShieldRVs-PT-002A	CTLF	16021	1.07	119156	16	16	0	0	30/41	rc=0
DBSingleClientW-PT-d0m04	CTLC	13654	24.69	146236	16	16	0	0	87/150	rc=0
Sudoku-PT-AN03	CTLF	11776	26.27	125352	16	16	0	0		rc=0
DBSingleClientW-PT-d0m04	CTLF	13654	35.26	260184	16	16	0	0	87/150	rc=0
SupplyChain-PT-00005	CTLF	14258	59.01	173892	2	2	0	14		rc=0
SupplyChain-PT-00005	CTLC	14258	59.01	151208	3	3	0	13		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.38	93440	16	16	0	0		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.39	92120	16	16	0	0		rc=0
IBM5964-PT-none	CTLC	15546	59.01	172952	9	9	0	7	1/139	rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	9.61	185216	16	16	0	0	71/158	rc=0
IBM5964-PT-none	CTLF	15546	59.01	145764	9	9	0	7	1/139	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	11.96	206840	16	16	0	0	71/158	rc=0
LamportFastMutEx-PT-3	CTLC	19742	3.04	96296	16	16	0	0	72/156	rc=0
StigmergyElection-PT-06a	CTLC	20473	0.15	89944	16	16	0	0	36/1042	rc=0
StigmergyElection-PT-06a	CTLF	20473	0.13	90060	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.06	81200	16	16	0	0		rc=0
FlexibleBarrier-PT-04a	CTLF	20737	0.10	81732	16	16	0	0		rc=0
Peterson-PT-2	CTLC	20754	1.37	98292	16	16	0	0	30/126	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.18	444200	0	0	0	16		rc=0
Peterson-PT-2	CTLF	20754	2.64	99268	16	16	0	0	30/126	rc=0
LamportFastMutEx-PT-3	CTLF	19742	9.06	137216	16	16	0	0	72/156	rc=0
AutonomousCar-PT-03a	CTLC	22521	0.59	101040	16	16	0	0	20/121	rc=0
ServersAndClients-PT-100160	CTLF	16201	59.18	444244	0	0	0	16		rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	0.29	87936	16	16	0	0		rc=0
AutonomousCar-PT-03a	CTLF	22521	0.72	106652	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	0.12	83168	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.14	82780	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.23	87696	16	16	0	0		rc=0
ServersAndClients-PT-200080	CTLC	16401	59.19	552668	0	0	0	16		rc=0
StigmergyCommit-PT-04a	CTLC	25867	0.52	93968	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLF	25867	0.26	86944	16	16	0	0	60/592	rc=0
ShieldRVt-PT-001B	CTLC	21947	11.25	145288	16	16	0	0	19/53	rc=0
ShieldRVt-PT-001B	CTLF	21947	11.88	135248	16	16	0	0	19/53	rc=0
ServersAndClients-PT-200080	CTLF	16401	59.21	622692	0	0	0	16		rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	14.19	190048	16	16	0	0	1/18	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	24.83	204636	16	16	0	0	27/73	rc=0
Anderson-PT-04	CTLC	29641	8.37	154096	16	16	0	0	136/200	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	0.52	96104	16	16	0	0	8/24	rc=0
Anderson-PT-04	CTLF	29641	4.00	113260	16	16	0	0	136/200	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.23	87548	16	16	0	0	8/24	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	19.27	221528	16	16	0	0	1/18	rc=0
Parking-PT-104	CTLC	31745	2.06	126364	16	16	0	0	8/97	rc=0
Parking-PT-104	CTLF	31745	2.54	128004	16	16	0	0	8/97	rc=0
BART-PT-002	CTLC	17424	59.03	431164	0	0	0	16		rc=0
BART-PT-002	CTLF	17424	59.02	431136	0	0	0	16		rc=0
ParamProductionCell-PT-1	CTLC	25632	47.84	279824	16	16	0	0	31/202	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	41.90	575308	16	16	0	0	27/73	rc=0
EisenbergMcGuire-PT-03	CTLF	31265	25.18	186620	16	16	0	0	99/216	rc=0
ParamProductionCell-PT-1	CTLF	25632	59.01	188128	15	15	0	1	31/202	rc=0
EisenbergMcGuire-PT-03	CTLC	31265	45.61	231920	16	16	0	0	99/216	rc=0
ServersAndClients-PT-100320	CTLC	32201	59.47	516052	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.08	83204	16	16	0	0	6/25	rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.08	83040	16	16	0	0	6/25	rc=0
Murphy-PT-D1N010	CTLC	39780	1.09	96444	16	16	0	0	2/14	rc=0
Murphy-PT-D1N010	CTLF	39780	0.78	98520	16	16	0	0	2/14	rc=0
ServersAndClients-PT-100320	CTLF	32201	59.47	515848	0	0	0	16		rc=0
HexagonalGrid-PT-110	CTLC	40193	1.07	104532	16	16	0	0		rc=0
SmartHome-PT-01	CTLC	43201	0.06	82096	16	16	0	0	3/113	rc=0
SmartHome-PT-01	CTLF	43201	0.04	80708	16	16	0	0	3/113	rc=0
AirplaneLD-PT-0010	CTLC	43463	0.10	81568	16	16	0	0	19/88	rc=0
HexagonalGrid-PT-110	CTLF	40193	1.06	105912	16	16	0	0		rc=0
AirplaneLD-PT-0010	CTLF	43463	0.13	81728	16	16	0	0	19/88	rc=0
ERK-PT-000010	CTLF	47047	0.80	95416	16	16	0	0		rc=0
ERK-PT-000010	CTLC	47047	1.58	100876	16	16	0	0		rc=0
ServersAndClients-PT-200160	CTLC	32401	59.48	612760	0	0	0	16		rc=0
ServersAndClients-PT-200160	CTLF	32401	59.49	615648	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLC	32801	59.44	786032	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLF	32801	59.48	796564	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLC	57040	10.03	143260	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLC	58320	0.23	89588	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLF	58320	0.13	84556	16	16	0	0		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLC	33708	59.06	387724	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLF	57040	11.47	176748	16	16	0	0		rc=0
TokenRing-PT-010	CTLC	58905	8.91	161800	16	16	0	0	1111/1111	rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLF	33708	59.06	387656	0	0	0	16		rc=0
Referendum-PT-0010	CTLC	59050	0.12	80928	16	16	0	0		rc=0
Referendum-PT-0010	CTLF	59050	0.04	79972	16	16	0	0		rc=0
ShieldPPPs-PT-001A	CTLC	61496	4.59	187752	16	16	0	0	14/29	rc=0
TokenRing-PT-010	CTLF	58905	22.17	163416	16	16	0	0	1111/1111	rc=0
Philosophers-PT-000010	CTLC	59049	17.67	162232	16	16	0	0		rc=0
ShieldPPPs-PT-001A	CTLF	61496	5.25	199304	16	16	0	0	14/29	rc=0
Philosophers-PT-000010	CTLF	59049	18.67	196708	16	16	0	0		rc=0
Szymanski-PT-a02	CTLC	62187	6.79	219260	16	16	0	0	25/224	rc=0
Szymanski-PT-a02	CTLF	62187	8.50	218828	16	16	0	0	25/224	rc=0
PermAdmissibility-PT-01	CTLC	52537	59.01	98520	0	0	0	16		rc=0
PermAdmissibility-PT-01	CTLF	52537	59.01	99460	0	0	0	16		rc=0
LastZero-PT-N08	CTLC	52919	59.02	339128	0	0	0	16		rc=0
LastZero-PT-N08	CTLF	52919	59.02	338980	0	0	0	16		rc=0
RingSingleMessageInMbox-PT-d0m010	CTLC	62547	59.02	574920	4	4	0	12	22/59	rc=0
SmartHome-PT-02	CTLC	86401	0.06	81732	16	16	0	0	3/127	rc=0
SmartHome-PT-02	CTLF	86401	0.04	80816	16	16	0	0	3/127	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLF	62547	59.03	824352	8	8	0	8	22/59	rc=0
ServersAndClients-PT-200320	CTLC	64401	59.77	836684	0	0	0	16		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLC	87552	0.95	108916	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLF	87552	0.92	112624	16	16	0	0		rc=0
ServersAndClients-PT-200320	CTLF	64401	59.78	857056	0	0	0	16		rc=0
SwimmingPool-PT-01	CTLC	89621	9.59	189892	16	16	0	0		rc=0
StigmergyElection-PT-07a	CTLC	96723	0.37	110284	16	16	0	0	42/2618	rc=0
StigmergyElection-PT-07a	CTLF	96723	0.29	110584	16	16	0	0	42/2618	rc=0
ServersAndClients-PT-400160	CTLC	64801	59.79	888724	0	0	0	16		rc=0
ServersAndClients-PT-400160	CTLF	64801	59.80	899792	0	0	0	16		rc=0
SatelliteMemory-PT-X00100Y0003	CTLC	76358	59.02	629780	3	3	0	13	3/10	rc=0
SatelliteMemory-PT-X00100Y0003	CTLF	76358	59.01	390264	4	4	0	12	3/10	rc=0
SwimmingPool-PT-01	CTLF	89621	14.27	227212	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLF	109552	2.75	184064	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLC	109552	5.54	220976	16	16	0	0		rc=0
SimpleLoadBal-PT-05	CTLF	116176	4.00	146528	16	16	0	0	27/180	rc=0
SimpleLoadBal-PT-05	CTLC	116176	5.13	158336	16	16	0	0	27/180	rc=0
AutonomousCar-PT-01b	CTLF	117338	9.91	164696	16	16	0	0	22/132	rc=0
AutonomousCar-PT-01b	CTLC	117338	12.23	158812	16	16	0	0	22/132	rc=0
CircularTrains-PT-024	CTLC	86515	59.01	147076	0	0	0	16		rc=0
CircularTrains-PT-024	CTLF	86515	59.00	147108	0	0	0	16		rc=0
