instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
IOTPpurchase-PT-C01M01P01D01	CTLC	204	0.12	82040	16	16	0	0		rc=0
AutonomousCar-PT-01a	CTLF	227	0.06	81436	16	16	0	0	10/35	rc=0
AutoFlight-PT-01a	CTLC	253	0.05	80812	16	16	0	0	6/30	rc=0
AutoFlight-PT-01a	CTLF	253	0.05	80872	16	16	0	0	6/30	rc=0
Philosophers-PT-000005	CTLC	243	0.05	80544	16	16	0	0		rc=0
Philosophers-PT-000005	CTLF	243	0.13	81924	16	16	0	0		rc=0
PhilosophersDyn-PT-03	CTLC	325	0.28	84352	16	16	0	0	12/84	rc=0
NQueens-PT-05	CTLC	462	0.22	83276	16	16	0	0		rc=0
LamportFastMutEx-PT-2	CTLC	380	0.23	82156	16	16	0	0	36/96	rc=0
LamportFastMutEx-PT-2	CTLF	380	0.23	82516	16	16	0	0	36/96	rc=0
ShieldRVt-PT-002A	CTLC	513	0.03	80704	16	16	0	0		rc=0
ShieldRVt-PT-002A	CTLF	513	0.03	80248	16	16	0	0		rc=0
PhilosophersDyn-PT-03	CTLF	325	0.38	85252	16	16	0	0	12/84	rc=0
TwoPhaseLocking-PT-nC00010vD	CTLF	503	0.06	81244	16	16	0	0	1/6	rc=0
NQueens-PT-05	CTLF	462	0.25	83684	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00010vD	CTLC	503	0.09	81960	16	16	0	0	1/6	rc=0
TwoPhaseLocking-PT-nC00010vN	CTLC	624	0.07	81296	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00010vN	CTLF	624	0.06	81560	16	16	0	0		rc=0
NeoElection-PT-2	CTLF	241	0.61	92208	16	16	0	0	5/357	rc=0
StigmergyCommit-PT-02a	CTLC	695	0.15	83712	16	16	0	0	36/204	rc=0
StigmergyCommit-PT-02a	CTLF	695	0.15	83272	16	16	0	0	36/204	rc=0
CopsAndRobbers-PT-KFL010N005K002X001	CTLF	620	0.20	86068	16	16	0	0	50/93	rc=0
SimpleLoadBal-PT-02	CTLC	832	0.11	82184	16	16	0	0	13/45	rc=0
StigmergyElection-PT-04a	CTLC	977	0.07	81660	16	16	0	0	24/218	rc=0
StigmergyElection-PT-04a	CTLF	977	0.06	81468	16	16	0	0	24/218	rc=0
CopsAndRobbers-PT-KFL010N005K002X001	CTLC	620	0.33	87948	16	16	0	0	50/93	rc=0
SimpleLoadBal-PT-02	CTLF	832	0.10	81984	16	16	0	0	13/45	rc=0
NeoElection-PT-2	CTLC	241	0.89	100948	16	16	0	0	5/357	rc=0
RwMutex-PT-r0010w0010	CTLC	1034	0.16	81972	16	16	0	0		rc=0
RwMutex-PT-r0010w0010	CTLF	1034	0.18	82408	16	16	0	0		rc=0
DrinkVendingMachine-PT-02	CTLC	1024	0.31	84824	16	16	0	0		rc=0
QuasiCertifProtocol-PT-02	CTLF	1029	0.25	85600	16	16	0	0	26/56	rc=0
DrinkVendingMachine-PT-02	CTLF	1024	0.34	84648	16	16	0	0		rc=0
SieveSingleMsgMbox-PT-d0m04	CTLC	702	0.59	92924	16	16	0	0	16/73	rc=0
QuasiCertifProtocol-PT-02	CTLC	1029	0.36	86604	16	16	0	0	26/56	rc=0
SieveSingleMsgMbox-PT-d0m04	CTLF	702	0.65	94480	16	16	0	0	16/73	rc=0
RwMutex-PT-r0010w0020	CTLF	1044	0.19	82532	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLC	1092	0.11	83108	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLC	1044	0.26	83088	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLF	1092	0.15	83640	16	16	0	0		rc=0
ShieldIIPt-PT-001A	CTLC	1281	0.04	81012	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLC	1200	0.09	82452	16	16	0	0	5/20	rc=0
ShieldIIPt-PT-001A	CTLF	1281	0.05	81680	16	16	0	0		rc=0
RwMutex-PT-r0010w0050	CTLF	1074	0.34	84916	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLF	1200	0.12	83404	16	16	0	0	5/20	rc=0
RwMutex-PT-r0010w0050	CTLC	1074	0.38	84008	16	16	0	0		rc=0
GPUForwardProgress-PT-04a	CTLC	1373	0.05	81180	16	16	0	0	5/29	rc=0
GPUForwardProgress-PT-04a	CTLF	1373	0.07	81712	16	16	0	0	5/29	rc=0
RobotManipulation-PT-00002	CTLF	1430	0.10	82484	16	16	0	0		rc=0
HouseConstruction-PT-00002	CTLC	1501	0.10	82916	16	16	0	0	1/18	rc=0
HouseConstruction-PT-00002	CTLF	1501	0.09	83264	16	16	0	0	1/18	rc=0
RobotManipulation-PT-00002	CTLC	1430	0.14	84096	16	16	0	0		rc=0
Railroad-PT-005	CTLC	1838	0.20	84180	16	16	0	0	6/56	rc=0
Railroad-PT-005	CTLF	1838	0.21	84792	16	16	0	0	6/56	rc=0
SharedMemory-PT-000005	CTLF	1863	0.19	82188	16	16	0	0		rc=0
SharedMemory-PT-000005	CTLC	1863	0.22	82840	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLF	1124	5.85	89384	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLC	2048	0.04	80896	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLF	2048	0.05	82052	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLC	1124	7.57	88692	16	16	0	0		rc=0
FileSystem-PT-N02I05B05	CTLF	1632	32.70	114724	16	16	0	0		rc=0
AutonomousCar-PT-02a	CTLC	2314	0.17	86148	16	16	0	0	15/69	rc=0
AutonomousCar-PT-02a	CTLF	2314	0.20	86332	16	16	0	0	15/69	rc=0
IBM319-PT-none	CTLC	2482	5.77	109176	16	16	0	0	2/178	rc=0
FileSystem-PT-N02I05B05	CTLC	1632	39.79	121112	16	16	0	0		rc=0
IBM319-PT-none	CTLF	2482	5.90	120788	16	16	0	0	2/178	rc=0
RwMutex-PT-r0010w0500	CTLC	1524	59.02	129880	0	0	0	16		rc=0
RwMutex-PT-r0010w0500	CTLF	1524	59.02	129996	0	0	0	16		rc=0
RwMutex-PT-r0010w1000	CTLC	2024	59.03	176168	0	0	0	16		rc=0
RwMutex-PT-r0010w1000	CTLF	2024	59.03	176344	0	0	0	16		rc=0
BridgeAndVehicles-PT-V04P05N02	CTLC	2874	0.70	97924	16	16	0	0	32/52	rc=0
BridgeAndVehicles-PT-V04P05N02	CTLF	2874	1.05	103944	16	16	0	0	32/52	rc=0
ServersAndClients-PT-100020	CTLC	2201	59.06	161292	0	0	0	16		rc=0
FMS-PT-00002	CTLC	3444	0.04	81120	16	16	0	0		rc=0
FMS-PT-00002	CTLF	3444	0.05	80888	16	16	0	0		rc=0
ServersAndClients-PT-100020	CTLF	2201	59.07	161308	0	0	0	16		rc=0
ShieldRVs-PT-001B	CTLC	3596	2.31	101252	16	16	0	0	21/48	rc=0
ShieldRVs-PT-001B	CTLF	3596	1.74	98516	16	16	0	0	21/48	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLC	2662	29.59	180792	16	16	0	0	22/59	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLF	2662	51.74	280456	16	16	0	0	22/59	rc=0
DoubleExponent-PT-002	CTLC	3708	39.97	178180	16	16	0	0	21/98	rc=0
DNAwalker-PT-01track12Block1	CTLC	3795	0.21	87240	16	16	0	0	69/82	rc=0
DNAwalker-PT-01track12Block1	CTLF	3795	0.24	88652	16	16	0	0	69/82	rc=0
CloudOpsManagement-PT-00002by00001	CTLC	3857	0.06	81072	16	16	0	0	3/29	rc=0
CloudOpsManagement-PT-00002by00001	CTLF	3857	0.11	83200	16	16	0	0	3/29	rc=0
StigmergyCommit-PT-03a	CTLC	4055	0.20	84984	16	16	0	0	48/332	rc=0
StigmergyCommit-PT-03a	CTLF	4055	0.25	86280	16	16	0	0	48/332	rc=0
EGFr-PT-02010	CTLC	4200	0.36	92560	16	16	0	0	60/68	rc=0
EGFr-PT-02010	CTLF	4200	0.37	91876	16	16	0	0	60/68	rc=0
RwMutex-PT-r0010w2000	CTLF	3024	59.07	400184	0	0	0	16		rc=0
RwMutex-PT-r0010w2000	CTLC	3024	59.07	399036	0	0	0	16		rc=0
SieveSingleMsgMbox-PT-d1m04	CTLC	3262	59.02	184480	2	2	0	14	26/749	rc=0
StigmergyElection-PT-05a	CTLC	4411	0.10	83752	16	16	0	0	30/450	rc=0
StigmergyElection-PT-05a	CTLF	4411	0.09	83776	16	16	0	0	30/450	rc=0
SieveSingleMsgMbox-PT-d1m04	CTLF	3262	59.01	141344	1	1	0	15	26/749	rc=0
CloudDeployment-PT-2a	CTLC	4807	0.20	85320	16	16	0	0	22/174	rc=0
SafeBus-PT-03	CTLC	4650	0.66	92160	16	16	0	0	27/91	rc=0
CloudDeployment-PT-2a	CTLF	4807	0.20	84716	16	16	0	0	22/174	rc=0
SafeBus-PT-03	CTLF	4650	0.88	96704	16	16	0	0	27/91	rc=0
DNAwalker-PT-03track12BlockBoth	CTLC	5248	0.37	92848	16	16	0	0	71/84	rc=0
DNAwalker-PT-03track12BlockBoth	CTLF	5248	0.33	92076	16	16	0	0	71/84	rc=0
DNAwalker-PT-02track12Block2	CTLC	5459	0.33	91896	16	16	0	0	71/84	rc=0
Dekker-PT-010	CTLC	6144	0.22	87012	16	16	0	0	10/120	rc=0
DNAwalker-PT-02track12Block2	CTLF	5459	0.25	88604	16	16	0	0	71/84	rc=0
Dekker-PT-010	CTLF	6144	0.20	86124	16	16	0	0	10/120	rc=0
ResAllocation-PT-R010C002	CTLC	6144	2.00	116092	16	16	0	0	2/22	rc=0
ResAllocation-PT-R010C002	CTLF	6144	2.81	130276	16	16	0	0	2/22	rc=0
AutoFlight-PT-02a	CTLC	6949	0.27	86480	16	16	0	0	10/55	rc=0
AutoFlight-PT-02a	CTLF	6949	0.71	93208	16	16	0	0	10/55	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLC	7006	0.33	90668	16	16	0	0	1/6	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLF	7006	0.30	89780	16	16	0	0	1/6	rc=0
Raft-PT-02	CTLC	7381	0.05	81456	16	16	0	0	12/52	rc=0
Raft-PT-02	CTLF	7381	0.04	80508	16	16	0	0	12/52	rc=0
GlobalResAllocation-PT-03	CTLC	6320	5.60	142948	16	16	0	0		rc=0
SieveSingleMsgMbox-PT-d2m04	CTLC	3601	59.03	373224	0	0	0	16	14/1954	rc=0
PhaseVariation-PT-D02CS010	CTLC	7716	0.29	87228	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLC	7424	1.63	105828	16	16	0	0	16/28	rc=0
SieveSingleMsgMbox-PT-d2m04	CTLF	3601	59.03	313280	2	2	0	14	14/1954	rc=0
PhaseVariation-PT-D02CS010	CTLF	7716	0.39	89964	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLC	7997	0.32	91600	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLC	8001	0.06	82332	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLF	8001	0.08	83460	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLF	7997	0.33	92676	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLC	8193	0.05	81468	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLF	8193	0.03	80720	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLF	7424	3.35	142488	16	16	0	0	16/28	rc=0
GlobalResAllocation-PT-03	CTLF	6320	13.29	231344	16	16	0	0		rc=0
DoubleExponent-PT-002	CTLF	3708	41.71	152280	16	16	0	0	21/98	rc=0
IBM703-PT-none	CTLF	8370	28.57	333892	16	16	0	0	19/284	rc=0
PGCD-PT-D02N005	CTLC	8484	1.71	108540	16	16	0	0	3/9	rc=0
PGCD-PT-D02N005	CTLF	8484	1.09	102732	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLC	9143	0.50	98540	16	16	0	0	14/27	rc=0
ShieldIIPs-PT-001A	CTLF	9143	0.73	104508	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLC	10380	0.65	96420	16	16	0	0	1/22	rc=0
GPPP-PT-C0001N0000000001	CTLF	10380	0.83	96628	16	16	0	0	1/22	rc=0
CryptoMiner-PT-D03N010	CTLC	10636	0.17	86292	16	16	0	0	4/12	rc=0
CryptoMiner-PT-D03N010	CTLF	10636	0.22	86964	16	16	0	0	4/12	rc=0
IBM703-PT-none	CTLC	8370	41.70	371512	16	16	0	0	19/284	rc=0
ServersAndClients-PT-100040	CTLC	4201	59.06	207896	0	0	0	16		rc=0
Sudoku-PT-AN03	CTLC	11776	12.10	118756	16	16	0	0		rc=0
ServersAndClients-PT-100040	CTLF	4201	59.05	207816	0	0	0	16		rc=0
Sudoku-PT-AN03	CTLF	11776	14.45	127660	16	16	0	0		rc=0
ServersAndClients-PT-100080	CTLC	8201	59.10	292676	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.10	293208	0	0	0	16		rc=0
ServersAndClients-PT-200040	CTLC	8401	59.10	378528	0	0	0	16		rc=0
PGCD-PT-D02N006	CTLC	15670	1.48	103212	16	16	0	0	3/9	rc=0
ServersAndClients-PT-200040	CTLF	8401	59.11	378848	0	0	0	16		rc=0
PGCD-PT-D02N006	CTLF	15670	1.43	102404	16	16	0	0	3/9	rc=0
ShieldRVs-PT-002A	CTLF	16021	1.53	129236	16	16	0	0	30/41	rc=0
ShieldRVs-PT-002A	CTLC	16021	1.85	133072	16	16	0	0	30/41	rc=0
IBM5964-PT-none	CTLF	15546	24.02	159756	16	16	0	0	1/139	rc=0
IBM5964-PT-none	CTLC	15546	42.86	177244	16	16	0	0	1/139	rc=0
DBSingleClientW-PT-d0m04	CTLC	13654	59.01	152320	13	13	0	3	87/150	rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.31	90844	16	16	0	0		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.36	92148	16	16	0	0		rc=0
DBSingleClientW-PT-d0m04	CTLF	13654	59.01	217736	10	10	0	6	87/150	rc=0
SupplyChain-PT-00005	CTLC	14258	59.01	157548	1	1	0	15		rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	10.35	183408	16	16	0	0	71/158	rc=0
SupplyChain-PT-00005	CTLF	14258	59.01	156520	1	1	0	15		rc=0
LamportFastMutEx-PT-3	CTLC	19742	3.06	95296	16	16	0	0	72/156	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	15.52	210404	16	16	0	0	71/158	rc=0
StigmergyElection-PT-06a	CTLC	20473	0.13	90316	16	16	0	0	36/1042	rc=0
StigmergyElection-PT-06a	CTLF	20473	0.15	90436	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.04	80752	16	16	0	0		rc=0
FlexibleBarrier-PT-04a	CTLF	20737	0.09	81952	16	16	0	0		rc=0
Peterson-PT-2	CTLC	20754	1.19	95392	16	16	0	0	30/126	rc=0
LamportFastMutEx-PT-3	CTLF	19742	9.79	131172	16	16	0	0	72/156	rc=0
Peterson-PT-2	CTLF	20754	2.62	99644	16	16	0	0	30/126	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.19	445180	0	0	0	16		rc=0
ServersAndClients-PT-100160	CTLF	16201	59.20	445348	0	0	0	16		rc=0
AutonomousCar-PT-03a	CTLC	22521	0.70	99984	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	0.25	86960	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	0.11	83412	16	16	0	0		rc=0
AutonomousCar-PT-03a	CTLF	22521	0.99	105520	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.11	82932	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.18	86232	16	16	0	0		rc=0
ShieldRVt-PT-001B	CTLF	21947	4.43	115116	16	16	0	0	19/53	rc=0
StigmergyCommit-PT-04a	CTLC	25867	0.49	90916	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLF	25867	0.29	86184	16	16	0	0	60/592	rc=0
ShieldRVt-PT-001B	CTLC	21947	7.38	130648	16	16	0	0	19/53	rc=0
ServersAndClients-PT-200080	CTLC	16401	59.23	623720	0	0	0	16		rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	12.90	182928	16	16	0	0	1/18	rc=0
ServersAndClients-PT-200080	CTLF	16401	59.20	626784	0	0	0	16		rc=0
ParamProductionCell-PT-1	CTLF	25632	32.49	166692	16	16	0	0	31/202	rc=0
Anderson-PT-04	CTLC	29641	6.49	140720	16	16	0	0	136/200	rc=0
Anderson-PT-04	CTLF	29641	2.89	104644	16	16	0	0	136/200	rc=0
BART-PT-002	CTLC	17424	59.03	435700	0	0	0	16		rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	0.41	96368	16	16	0	0	8/24	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.20	87780	16	16	0	0	8/24	rc=0
Parking-PT-104	CTLC	31745	2.43	114392	16	16	0	0	8/97	rc=0
BART-PT-002	CTLF	17424	59.03	440036	0	0	0	16		rc=0
Parking-PT-104	CTLF	31745	3.62	125864	16	16	0	0	8/97	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	19.31	192324	16	16	0	0	1/18	rc=0
ParamProductionCell-PT-1	CTLC	25632	44.84	247172	16	16	0	0	31/202	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	46.23	211068	16	16	0	0	27/73	rc=0
EisenbergMcGuire-PT-03	CTLF	31265	21.56	165508	16	16	0	0	99/216	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	55.04	444424	16	16	0	0	27/73	rc=0
EisenbergMcGuire-PT-03	CTLC	31265	45.64	216088	16	16	0	0	99/216	rc=0
ServersAndClients-PT-100320	CTLC	32201	59.36	522884	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.08	83376	16	16	0	0	6/25	rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.07	82448	16	16	0	0	6/25	rc=0
Murphy-PT-D1N010	CTLC	39780	0.91	95768	16	16	0	0	2/14	rc=0
ServersAndClients-PT-100320	CTLF	32201	59.38	519352	0	0	0	16		rc=0
ServersAndClients-PT-200160	CTLC	32401	59.39	606356	0	0	0	16		rc=0
Murphy-PT-D1N010	CTLF	39780	0.82	99416	16	16	0	0	2/14	rc=0
SmartHome-PT-01	CTLC	43201	0.05	81880	16	16	0	0	3/113	rc=0
SmartHome-PT-01	CTLF	43201	0.04	81132	16	16	0	0	3/113	rc=0
AirplaneLD-PT-0010	CTLC	43463	0.11	82240	16	16	0	0	19/88	rc=0
AirplaneLD-PT-0010	CTLF	43463	0.15	82008	16	16	0	0	19/88	rc=0
HexagonalGrid-PT-110	CTLC	40193	0.94	104280	16	16	0	0		rc=0
HexagonalGrid-PT-110	CTLF	40193	1.00	106428	16	16	0	0		rc=0
ERK-PT-000010	CTLF	47047	0.64	93932	16	16	0	0		rc=0
ERK-PT-000010	CTLC	47047	1.52	100560	16	16	0	0		rc=0
ServersAndClients-PT-200160	CTLF	32401	59.40	606352	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLC	32801	59.42	698892	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLC	57040	6.81	115260	16	16	0	0		rc=0
ServersAndClients-PT-400080	CTLF	32801	59.47	812036	0	0	0	16		rc=0
RefineWMG-PT-002002	CTLC	58320	0.19	88176	16	16	0	0		rc=0
RefineWMG-PT-002002	CTLF	58320	0.12	84528	16	16	0	0		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLC	33708	59.06	388492	0	0	0	16		rc=0
UtilityControlRoom-PT-Z4T4N02	CTLF	57040	12.76	183156	16	16	0	0		rc=0
MultiCrashLeafsetExtension-PT-S16C02	CTLF	33708	59.06	388548	0	0	0	16		rc=0
Philosophers-PT-000010	CTLC	59049	16.38	162212	16	16	0	0		rc=0
Referendum-PT-0010	CTLC	59050	0.11	81224	16	16	0	0		rc=0
Referendum-PT-0010	CTLF	59050	0.03	80292	16	16	0	0		rc=0
TokenRing-PT-010	CTLC	58905	27.74	193792	16	16	0	0	1111/1111	rc=0
ShieldPPPs-PT-001A	CTLC	61496	5.14	189716	16	16	0	0	14/29	rc=0
ShieldPPPs-PT-001A	CTLF	61496	5.82	203412	16	16	0	0	14/29	rc=0
TokenRing-PT-010	CTLF	58905	33.72	201488	16	16	0	0	1111/1111	rc=0
Philosophers-PT-000010	CTLF	59049	12.91	165016	16	16	0	0		rc=0
Szymanski-PT-a02	CTLC	62187	5.44	208176	16	16	0	0	25/224	rc=0
Szymanski-PT-a02	CTLF	62187	7.74	216104	16	16	0	0	25/224	rc=0
PermAdmissibility-PT-01	CTLC	52537	59.01	98860	0	0	0	16		rc=0
PermAdmissibility-PT-01	CTLF	52537	59.01	99720	0	0	0	16		rc=0
LastZero-PT-N08	CTLC	52919	59.02	364236	0	0	0	16	240/857	rc=0
LastZero-PT-N08	CTLF	52919	59.02	339944	0	0	0	16	240/857	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLC	62547	59.02	576564	5	5	0	11	22/59	rc=0
SmartHome-PT-02	CTLC	86401	0.05	81532	16	16	0	0	3/127	rc=0
SmartHome-PT-02	CTLF	86401	0.04	81312	16	16	0	0	3/127	rc=0
RingSingleMessageInMbox-PT-d0m010	CTLF	62547	59.02	574796	3	3	0	13	22/59	rc=0
ServersAndClients-PT-200320	CTLC	64401	59.75	824792	0	0	0	16		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLC	87552	0.66	107584	16	16	0	0		rc=0
HypertorusGrid-PT-d2k1p8b00	CTLF	87552	0.66	112572	16	16	0	0		rc=0
ServersAndClients-PT-200320	CTLF	64401	59.79	855104	0	0	0	16		rc=0
ServersAndClients-PT-400160	CTLC	64801	59.79	943012	0	0	0	16		rc=0
StigmergyElection-PT-07a	CTLC	96723	0.31	110376	16	16	0	0	42/2618	rc=0
ServersAndClients-PT-400160	CTLF	64801	59.80	898760	0	0	0	16		rc=0
SatelliteMemory-PT-X00100Y0003	CTLC	76358	59.02	710220	7	7	0	9	3/10	rc=0
StigmergyElection-PT-07a	CTLF	96723	0.30	110472	16	16	0	0	42/2618	rc=0
SatelliteMemory-PT-X00100Y0003	CTLF	76358	59.02	552808	10	10	0	6	3/10	rc=0
SwimmingPool-PT-01	CTLC	89621	8.28	188908	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLC	109552	4.48	201228	16	16	0	0		rc=0
TriangularGrid-PT-1200	CTLF	109552	2.03	178064	16	16	0	0		rc=0
SwimmingPool-PT-01	CTLF	89621	12.50	213296	16	16	0	0		rc=0
SimpleLoadBal-PT-05	CTLF	116176	4.47	157000	16	16	0	0	27/180	rc=0
SimpleLoadBal-PT-05	CTLC	116176	5.55	157296	16	16	0	0	27/180	rc=0
AutonomousCar-PT-01b	CTLF	117338	5.92	137936	16	16	0	0	22/132	rc=0
AutonomousCar-PT-01b	CTLC	117338	7.98	140484	16	16	0	0	22/132	rc=0
CANConstruction-PT-005	CTLC	97527	25.11	284420	16	16	0	0	50/140	rc=0
