instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
StigmergyCommit-PT-02a	CTLC	695	0.18	84252	16	16	0	0	36/204	rc=0
CopsAndRobbers-PT-KFL010N005K002X001	CTLC	620	0.33	87644	16	16	0	0	50/93	rc=0
NeoElection-PT-2	CTLC	241	1.25	100876	16	16	0	0	5/357	rc=0
StigmergyElection-PT-04a	CTLC	977	0.07	81992	16	16	0	0	24/218	rc=0
SimpleLoadBal-PT-02	CTLF	832	0.11	82504	16	16	0	0	13/45	rc=0
SimpleLoadBal-PT-02	CTLC	832	0.14	82680	16	16	0	0	13/45	rc=0
StigmergyElection-PT-04a	CTLF	977	0.07	81552	16	16	0	0	24/218	rc=0
SieveSingleMsgMbox-PT-d0m04	CTLC	702	0.63	93460	16	16	0	0	16/73	rc=0
DrinkVendingMachine-PT-02	CTLC	1024	0.38	84976	16	16	0	0		rc=0
SieveSingleMsgMbox-PT-d0m04	CTLF	702	0.61	94708	16	16	0	0	16/73	rc=0
QuasiCertifProtocol-PT-02	CTLF	1029	0.31	85852	16	16	0	0	26/56	rc=0
DrinkVendingMachine-PT-02	CTLF	1024	0.41	85008	16	16	0	0		rc=0
QuasiCertifProtocol-PT-02	CTLC	1029	0.47	86304	16	16	0	0	26/56	rc=0
RwMutex-PT-r0010w0010	CTLC	1034	0.19	81964	16	16	0	0		rc=0
RwMutex-PT-r0010w0010	CTLF	1034	0.21	82508	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLF	1044	0.23	82744	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLC	1092	0.16	83892	16	16	0	0		rc=0
RwMutex-PT-r0010w0020	CTLC	1044	0.34	83320	16	16	0	0		rc=0
UtilityControlRoom-PT-Z2T4N02	CTLF	1092	0.18	84748	16	16	0	0		rc=0
RwMutex-PT-r0010w0050	CTLC	1074	0.43	83860	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLC	1200	0.10	82628	16	16	0	0	5/20	rc=0
RwMutex-PT-r0010w0050	CTLF	1074	0.43	85060	16	16	0	0		rc=0
ShieldIIPt-PT-001A	CTLC	1281	0.04	80960	16	16	0	0		rc=0
ShieldIIPt-PT-001A	CTLF	1281	0.05	80884	16	16	0	0		rc=0
ResAllocation-PT-R003C005	CTLF	1200	0.14	83140	16	16	0	0	5/20	rc=0
GPUForwardProgress-PT-04a	CTLC	1373	0.05	80948	16	16	0	0	5/29	rc=0
GPUForwardProgress-PT-04a	CTLF	1373	0.07	81424	16	16	0	0	5/29	rc=0
HouseConstruction-PT-00002	CTLC	1501	0.09	82440	16	16	0	0	1/18	rc=0
HouseConstruction-PT-00002	CTLF	1501	0.09	82772	16	16	0	0	1/18	rc=0
RobotManipulation-PT-00002	CTLC	1430	0.19	84808	16	16	0	0		rc=0
RobotManipulation-PT-00002	CTLF	1430	0.16	83976	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLF	1124	6.72	89404	16	16	0	0		rc=0
Railroad-PT-005	CTLC	1838	0.27	84904	16	16	0	0	6/56	rc=0
Railroad-PT-005	CTLF	1838	0.28	84960	16	16	0	0	6/56	rc=0
SharedMemory-PT-000005	CTLC	1863	0.28	82752	16	16	0	0		rc=0
RwMutex-PT-r0010w0100	CTLC	1124	8.01	88720	16	16	0	0		rc=0
SharedMemory-PT-000005	CTLF	1863	0.25	82408	16	16	0	0		rc=0
FileSystem-PT-N02I05B05	CTLC	1632	59.00	116592	1	1	0	15		rc=0
RwMutex-PT-r0010w0500	CTLC	1524	59.02	129856	0	0	0	16		rc=0
RwMutex-PT-r0010w0500	CTLF	1524	59.02	129956	0	0	0	16		rc=0
FileSystem-PT-N02I05B05	CTLF	1632	59.00	114292	2	2	0	14		rc=0
Eratosthenes-PT-020	CTLC	2048	0.04	81140	16	16	0	0		rc=0
Eratosthenes-PT-020	CTLF	2048	0.07	82152	16	16	0	0		rc=0
AutonomousCar-PT-02a	CTLC	2314	0.19	86472	16	16	0	0	15/69	rc=0
AutonomousCar-PT-02a	CTLF	2314	0.20	85608	16	16	0	0	15/69	rc=0
RwMutex-PT-r0010w1000	CTLC	2024	59.04	167460	0	0	0	16		rc=0
RwMutex-PT-r0010w1000	CTLF	2024	59.04	168888	0	0	0	16		rc=0
IBM319-PT-none	CTLC	2482	7.98	115720	16	16	0	0	2/178	rc=0
IBM319-PT-none	CTLF	2482	8.16	125400	16	16	0	0	2/178	rc=0
BridgeAndVehicles-PT-V04P05N02	CTLC	2874	0.86	97240	16	16	0	0	32/52	rc=0
BridgeAndVehicles-PT-V04P05N02	CTLF	2874	1.26	103688	16	16	0	0	32/52	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLC	2662	10.87	185880	16	16	0	0	22/59	rc=0
RingSingleMessageInMbox-PT-d0m005	CTLF	2662	35.78	328920	16	16	0	0	22/59	rc=0
ServersAndClients-PT-100020	CTLC	2201	59.08	154508	0	0	0	16		rc=0
ServersAndClients-PT-100020	CTLF	2201	59.08	154312	0	0	0	16		rc=0
FMS-PT-00002	CTLC	3444	0.05	80780	16	16	0	0		rc=0
FMS-PT-00002	CTLF	3444	0.05	80908	16	16	0	0		rc=0
ShieldRVs-PT-001B	CTLF	3596	3.50	106372	16	16	0	0	21/48	rc=0
ShieldRVs-PT-001B	CTLC	3596	3.92	107012	16	16	0	0	21/48	rc=0
RwMutex-PT-r0010w2000	CTLC	3024	59.09	399804	0	0	0	16		rc=0
RwMutex-PT-r0010w2000	CTLF	3024	59.09	392220	0	0	0	16		rc=0
SieveSingleMsgMbox-PT-d1m04	CTLC	3262	59.02	185344	2	2	0	14	26/749	rc=0
DNAwalker-PT-01track12Block1	CTLC	3795	0.23	86496	16	16	0	0	69/82	rc=0
DNAwalker-PT-01track12Block1	CTLF	3795	0.28	88924	16	16	0	0	69/82	rc=0
CloudOpsManagement-PT-00002by00001	CTLC	3857	0.07	81380	16	16	0	0	3/29	rc=0
CloudOpsManagement-PT-00002by00001	CTLF	3857	0.13	83132	16	16	0	0	3/29	rc=0
StigmergyCommit-PT-03a	CTLC	4055	0.23	85384	16	16	0	0	48/332	rc=0
StigmergyCommit-PT-03a	CTLF	4055	0.29	86420	16	16	0	0	48/332	rc=0
EGFr-PT-02010	CTLC	4200	0.40	91824	16	16	0	0	60/68	rc=0
EGFr-PT-02010	CTLF	4200	0.43	91792	16	16	0	0	60/68	rc=0
SieveSingleMsgMbox-PT-d1m04	CTLF	3262	59.01	141528	1	1	0	15	26/749	rc=0
DoubleExponent-PT-002	CTLC	3708	43.20	179624	16	16	0	0	21/98	rc=0
StigmergyElection-PT-05a	CTLC	4411	0.11	83608	16	16	0	0	30/450	rc=0
StigmergyElection-PT-05a	CTLF	4411	0.10	83632	16	16	0	0	30/450	rc=0
SafeBus-PT-03	CTLC	4650	0.74	92428	16	16	0	0	27/91	rc=0
SafeBus-PT-03	CTLF	4650	1.13	97276	16	16	0	0	27/91	rc=0
CloudDeployment-PT-2a	CTLC	4807	0.25	85236	16	16	0	0	22/174	rc=0
CloudDeployment-PT-2a	CTLF	4807	0.26	84828	16	16	0	0	22/174	rc=0
DoubleExponent-PT-002	CTLF	3708	45.63	153992	16	16	0	0	21/98	rc=0
DNAwalker-PT-03track12BlockBoth	CTLC	5248	0.40	92112	16	16	0	0	71/84	rc=0
DNAwalker-PT-03track12BlockBoth	CTLF	5248	0.33	89200	16	16	0	0	71/84	rc=0
DNAwalker-PT-02track12Block2	CTLC	5459	0.31	88748	16	16	0	0	71/84	rc=0
DNAwalker-PT-02track12Block2	CTLF	5459	0.25	86952	16	16	0	0	71/84	rc=0
Dekker-PT-010	CTLC	6144	0.28	86824	16	16	0	0	10/120	rc=0
Dekker-PT-010	CTLF	6144	0.26	86232	16	16	0	0	10/120	rc=0
ResAllocation-PT-R010C002	CTLC	6144	1.84	115460	16	16	0	0	2/22	rc=0
ResAllocation-PT-R010C002	CTLF	6144	2.80	130584	16	16	0	0	2/22	rc=0
SieveSingleMsgMbox-PT-d2m04	CTLC	3601	59.03	373128	0	0	0	16	14/1954	rc=0
SieveSingleMsgMbox-PT-d2m04	CTLF	3601	59.03	313120	2	2	0	14	14/1954	rc=0
AutoFlight-PT-02a	CTLC	6949	0.41	88840	16	16	0	0	10/55	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLC	7006	0.52	92080	16	16	0	0	1/6	rc=0
TwoPhaseLocking-PT-nC00020vD	CTLF	7006	0.47	91592	16	16	0	0	1/6	rc=0
Raft-PT-02	CTLC	7381	0.06	81376	16	16	0	0	12/52	rc=0
AutoFlight-PT-02a	CTLF	6949	1.26	103504	16	16	0	0	10/55	rc=0
Raft-PT-02	CTLF	7381	0.05	80776	16	16	0	0	12/52	rc=0
GlobalResAllocation-PT-03	CTLC	6320	7.32	143080	16	16	0	0		rc=0
PhaseVariation-PT-D02CS010	CTLC	7716	0.38	87192	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLC	7424	1.98	106508	16	16	0	0	16/28	rc=0
PhaseVariation-PT-D02CS010	CTLF	7716	0.54	89640	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLC	7997	0.59	93700	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLC	8001	0.06	81380	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLF	7997	0.50	93636	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLF	8001	0.07	82200	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLF	8193	0.04	80840	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLC	8193	0.05	81484	16	16	0	0		rc=0
CSRepetitions-PT-02	CTLF	7424	3.81	142508	16	16	0	0	16/28	rc=0
GlobalResAllocation-PT-03	CTLF	6320	16.56	232544	16	16	0	0		rc=0
ServersAndClients-PT-100040	CTLC	4201	59.06	199240	0	0	0	16		rc=0
ServersAndClients-PT-100040	CTLF	4201	59.06	207536	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.12	290492	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLC	8201	59.12	285080	0	0	0	16		rc=0
IBM703-PT-none	CTLC	8370	59.01	333272	4	4	0	12	19/284	rc=0
ShieldIIPs-PT-001A	CTLC	9143	0.60	97496	16	16	0	0	14/27	rc=0
PGCD-PT-D02N005	CTLF	8484	1.78	102760	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLF	9143	0.98	104676	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLC	10380	0.86	96556	16	16	0	0	1/22	rc=0
PGCD-PT-D02N005	CTLC	8484	2.78	109940	16	16	0	0	3/9	rc=0
CryptoMiner-PT-D03N010	CTLC	10636	0.26	87148	16	16	0	0	4/12	rc=0
CryptoMiner-PT-D03N010	CTLF	10636	0.35	88344	16	16	0	0	4/12	rc=0
GPPP-PT-C0001N0000000001	CTLF	10380	1.04	96544	16	16	0	0	1/22	rc=0
IBM703-PT-none	CTLF	8370	59.01	338916	2	2	0	14	19/284	rc=0
ServersAndClients-PT-200040	CTLC	8401	59.12	377324	0	0	0	16		rc=0
Sudoku-PT-AN03	CTLC	11776	14.04	119060	16	16	0	0		rc=0
Sudoku-PT-AN03	CTLF	11776	15.97	125956	16	16	0	0		rc=0
ServersAndClients-PT-200040	CTLF	8401	59.13	369736	0	0	0	16		rc=0
DBSingleClientW-PT-d0m04	CTLC	13654	45.35	155092	16	16	0	0	87/150	rc=0
