instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
DBSingleClientW-PT-d0m04	CTLF	13654	13.23	221252	16	16	0	0	87/150	rc=0
GlobalResAllocation-PT-03	CTLF	6320	59.12	243520	15	15	0	1		rc=0
ServersAndClients-PT-100080	CTLC	8201	59.10	409016	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.10	409500	0	0	0	16		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.26	88200	16	16	0	0		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.48	94152	16	16	0	0		rc=0
ServersAndClients-PT-200040	CTLC	8401	59.11	568832	0	0	0	16		rc=0
ServersAndClients-PT-200040	CTLF	8401	59.11	568748	0	0	0	16		rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	23.70	214624	16	16	0	0	71/158	rc=0
LamportFastMutEx-PT-3	CTLC	19742	1.12	93164	16	16	0	0	72/156	rc=0
ServersAndClients-PT-100160	CTLC	16201	59.18	681120	0	0	0	16		rc=0
StigmergyElection-PT-06a	CTLC	20473	0.11	92884	16	16	0	0	36/1042	rc=0
StigmergyElection-PT-06a	CTLF	20473	0.12	93044	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.04	80908	16	16	0	0		rc=0
ServersAndClients-PT-100160	CTLF	16201	59.19	682536	0	0	0	16		rc=0
FlexibleBarrier-PT-04a	CTLF	20737	0.09	82176	16	16	0	0		rc=0
LamportFastMutEx-PT-3	CTLF	19742	4.39	127916	16	16	0	0	72/156	rc=0
Peterson-PT-2	CTLC	20754	1.42	100032	16	16	0	0	30/126	rc=0
Peterson-PT-2	CTLF	20754	2.56	109572	16	16	0	0	30/126	rc=0
AutonomousCar-PT-03a	CTLC	22521	0.40	97088	16	16	0	0	20/121	rc=0
AutonomousCar-PT-03a	CTLF	22521	0.55	101760	16	16	0	0	20/121	rc=0
NeighborGrid-PT-d2n3m1c12	CTLC	24310	0.22	87464	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1c12	CTLF	24310	0.11	83380	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLC	24310	0.17	86412	16	16	0	0		rc=0
NeighborGrid-PT-d2n3m1t12	CTLF	24310	0.10	83024	16	16	0	0		rc=0
ServersAndClients-PT-200080	CTLC	16401	59.19	755800	0	0	0	16		rc=0
ShieldRVt-PT-001B	CTLF	21947	4.51	116476	16	16	0	0	19/53	rc=0
StigmergyCommit-PT-04a	CTLC	25867	0.34	92248	16	16	0	0	60/592	rc=0
StigmergyCommit-PT-04a	CTLF	25867	0.22	87440	16	16	0	0	60/592	rc=0
ShieldRVt-PT-001B	CTLC	21947	7.04	132344	16	16	0	0	19/53	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	36.38	268808	16	16	0	0	71/158	rc=0
ClientsAndServers-PT-N0001P0	CTLC	27576	1.38	126704	16	16	0	0	1/18	rc=0
ClientsAndServers-PT-N0001P0	CTLF	27576	0.88	114228	16	16	0	0	1/18	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLC	26057	4.51	172504	16	16	0	0	27/73	rc=0
Anderson-PT-04	CTLF	29641	2.74	110316	16	16	0	0	136/200	rc=0
ParamProductionCell-PT-1	CTLF	25632	9.27	132584	16	16	0	0	31/202	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLF	29812	0.21	87736	16	16	0	0	8/24	rc=0
ZombiesAndSurvivors-PT-Circular04005005	CTLC	29812	0.45	96332	16	16	0	0	8/24	rc=0
Anderson-PT-04	CTLC	29641	5.99	144944	16	16	0	0	136/200	rc=0
Parking-PT-104	CTLC	31745	0.48	98432	16	16	0	0	8/97	rc=0
Parking-PT-104	CTLF	31745	0.47	98640	16	16	0	0	8/97	rc=0
ServersAndClients-PT-200080	CTLF	16401	59.20	773056	0	0	0	16		rc=0
ParamProductionCell-PT-1	CTLC	25632	14.53	153488	16	16	0	0	31/202	rc=0
SieveSingleMsgMbox-PT-d0m06	CTLF	26057	13.79	330072	16	16	0	0	27/73	rc=0
BART-PT-002	CTLC	17424	59.02	224144	15	15	0	1		rc=0
EisenbergMcGuire-PT-03	CTLF	31265	19.01	179880	16	16	0	0	99/216	rc=0
BART-PT-002	CTLF	17424	59.03	526116	13	13	0	3		rc=0
EisenbergMcGuire-PT-03	CTLC	31265	32.83	211996	16	16	0	0	99/216	rc=0
ServersAndClients-PT-100320	CTLC	32201	59.40	915540	0	0	0	16		rc=0
JoinFreeModules-PT-0003	CTLC	35937	0.08	83476	16	16	0	0	6/25	rc=0
JoinFreeModules-PT-0003	CTLF	35937	0.07	82692	16	16	0	0	6/25	rc=0
Murphy-PT-D1N010	CTLC	39780	0.32	87120	16	16	0	0	2/14	rc=0
ServersAndClients-PT-100320	CTLF	32201	59.40	915316	0	0	0	16		rc=0
Murphy-PT-D1N010	CTLF	39780	0.23	87504	16	16	0	0	2/14	rc=0
HexagonalGrid-PT-110	CTLC	40193	0.23	88760	16	16	0	0		rc=0
SmartHome-PT-01	CTLC	43201	0.05	81708	16	16	0	0	3/113	rc=0
HexagonalGrid-PT-110	CTLF	40193	0.20	89604	16	16	0	0		rc=0
SmartHome-PT-01	CTLF	43201	0.04	80920	16	16	0	0	3/113	rc=0
ServersAndClients-PT-200160	CTLC	32401	59.41	989692	0	0	0	16		rc=0
AirplaneLD-PT-0010	CTLC	43463	0.13	84504	16	16	0	0	19/88	rc=0
AirplaneLD-PT-0010	CTLF	43463	0.17	85328	16	16	0	0	19/88	rc=0
ERK-PT-000010	CTLF	47047	0.35	90204	16	16	0	0		rc=0
ERK-PT-000010	CTLC	47047	0.49	94408	16	16	0	0		rc=0
ServersAndClients-PT-200160	CTLF	32401	59.40	988980	0	0	0	16		rc=0
ServersAndClients-PT-400080	CTLC	32801	59.38	1233484	0	0	0	16		rc=0
