instance	exam	states	wall_s	maxrss_kb	answered	ok	wrong	unknown	protected	note
TwoPhaseLocking-PT-nC00020vD	CTLF	7006	1.75	99352	16	16	0	0	1/6	rc=0
Raft-PT-02	CTLC	7381	0.05	81344	16	16	0	0	12/52	rc=0
Raft-PT-02	CTLF	7381	0.04	80864	16	16	0	0	12/52	rc=0
CSRepetitions-PT-02	CTLC	7424	0.16	85164	16	16	0	0	16/28	rc=0
CSRepetitions-PT-02	CTLF	7424	0.31	92700	16	16	0	0	16/28	rc=0
PhaseVariation-PT-D02CS010	CTLC	7716	0.34	86796	16	16	0	0		rc=0
PhaseVariation-PT-D02CS010	CTLF	7716	0.35	87320	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLC	7997	3.50	143972	16	16	0	0		rc=0
TwoPhaseLocking-PT-nC00020vN	CTLF	7997	4.34	119792	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLC	8001	0.05	81480	16	16	0	0		rc=0
ShieldPPPt-PT-001A	CTLF	8001	0.05	81892	16	16	0	0		rc=0
GlobalResAllocation-PT-03	CTLF	6320	19.21	209104	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLC	8193	0.04	81244	16	16	0	0		rc=0
ShieldRVt-PT-003A	CTLF	8193	0.03	80592	16	16	0	0		rc=0
ServersAndClients-PT-100020	CTLC	2201	59.05	227140	12	12	0	4		rc=0
ServersAndClients-PT-100020	CTLF	2201	59.05	251596	12	12	0	4		rc=0
IBM703-PT-none	CTLF	8370	0.19	86792	16	16	0	0	19/284	rc=0
IBM703-PT-none	CTLC	8370	0.39	95880	16	16	0	0	19/284	rc=0
RwMutex-PT-r0010w2000	CTLC	3024	59.30	1125944	3	3	0	13		rc=0
RwMutex-PT-r0010w2000	CTLF	3024	59.33	956048	5	5	0	11		rc=0
PGCD-PT-D02N005	CTLC	8484	0.61	99504	16	16	0	0	3/9	rc=0
PGCD-PT-D02N005	CTLF	8484	0.30	86924	16	16	0	0	3/9	rc=0
ShieldIIPs-PT-001A	CTLC	9143	0.18	87380	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLC	10380	0.10	82956	16	16	0	0	1/22	rc=0
ShieldIIPs-PT-001A	CTLF	9143	0.27	90232	16	16	0	0	14/27	rc=0
GPPP-PT-C0001N0000000001	CTLF	10380	0.14	84628	16	16	0	0	1/22	rc=0
CryptoMiner-PT-D03N010	CTLC	10636	0.38	87092	16	16	0	0	4/12	rc=0
CryptoMiner-PT-D03N010	CTLF	10636	0.62	89184	16	16	0	0	4/12	rc=0
Sudoku-PT-AN03	CTLF	11776	1.56	112232	16	16	0	0		rc=0
DBSingleClientW-PT-d0m04	CTLC	13654	0.62	101776	16	16	0	0	87/150	rc=0
Sudoku-PT-AN03	CTLC	11776	4.15	100156	16	16	0	0		rc=0
SupplyChain-PT-00005	CTLC	14258	0.06	81820	16	16	0	0		rc=0
SupplyChain-PT-00005	CTLF	14258	0.06	82304	16	16	0	0		rc=0
IBM5964-PT-none	CTLC	15546	0.11	83608	16	16	0	0	1/139	rc=0
DBSingleClientW-PT-d0m04	CTLF	13654	1.90	121176	16	16	0	0	87/150	rc=0
IBM5964-PT-none	CTLF	15546	0.10	83812	16	16	0	0	1/139	rc=0
PGCD-PT-D02N006	CTLC	15670	0.32	88808	16	16	0	0	3/9	rc=0
PGCD-PT-D02N006	CTLF	15670	0.27	87880	16	16	0	0	3/9	rc=0
ShieldRVs-PT-002A	CTLF	16021	0.48	101668	16	16	0	0	30/41	rc=0
ShieldRVs-PT-002A	CTLC	16021	0.54	100900	16	16	0	0	30/41	rc=0
ServersAndClients-PT-100040	CTLC	4201	59.05	201420	0	0	0	16		rc=0
ServersAndClients-PT-100040	CTLF	4201	59.05	201424	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLC	8201	59.10	235184	0	0	0	16		rc=0
ServersAndClients-PT-100080	CTLF	8201	59.10	235236	0	0	0	16		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLC	16587	0.20	85372	16	16	0	0		rc=0
SmallOperatingSystem-PT-MT0016DC0008	CTLF	16587	0.26	89056	16	16	0	0		rc=0
CopsAndRobbers-PT-HRL014X002	CTLC	17158	3.57	119804	16	16	0	0	71/158	rc=0
CopsAndRobbers-PT-HRL014X002	CTLF	17158	5.97	142396	16	16	0	0	71/158	rc=0
ServersAndClients-PT-200040	CTLC	8401	59.11	264836	0	0	0	16		rc=0
ServersAndClients-PT-200040	CTLF	8401	59.11	265080	0	0	0	16		rc=0
LamportFastMutEx-PT-3	CTLC	19742	0.65	90288	16	16	0	0	72/156	rc=0
LamportFastMutEx-PT-3	CTLF	19742	3.01	118692	16	16	0	0	72/156	rc=0
StigmergyElection-PT-06a	CTLC	20473	5.97	100444	16	16	0	0	36/1042	rc=0
FlexibleBarrier-PT-04a	CTLC	20737	0.05	81080	16	16	0	0		rc=0
