full	Anderson-PT-05	RF	lp	16	2	2	0	0	0.04	0	
full	Anderson-PT-06	RC	hscb	16	3	3	0	0	31.1	0	
full	Anderson-PT-06	RC	lp	16	4	4	0	0	0.15	0	
full	Anderson-PT-06	RF	hscb	16	5	5	0	0	25.03	0	
full	Anderson-PT-06	RF	lp	16	1	1	0	0	0.09	0	
full	Anderson-PT-07	RC	hscb	16	3	3	0	0	35.98	0	
full	Anderson-PT-07	RC	lp	16	2	2	0	0	0.07	0	
full	Anderson-PT-07	RF	hscb	16	4	4	0	0	27.52	0	
full	Anderson-PT-07	RF	lp	16	2	2	0	0	0.19	0	
full	Angiogenesis-PT-01	RC	hscb	16	16	16	0	0	0.09	0	
full	Angiogenesis-PT-01	RC	lp	16	2	2	0	0	0.01	0	
full	Angiogenesis-PT-01	RF	hscb	16	16	16	0	0	0.08	0	
full	Angiogenesis-PT-01	RF	lp	16	2	2	0	0	0.01	0	
full	Angiogenesis-PT-05	RC	hscb	16	6	6	0	0	25.7	0	
full	Angiogenesis-PT-05	RC	lp	16	5	5	0	0	0.01	0	
full	Angiogenesis-PT-05	RF	hscb	16	1	1	0	0	31.83	0	
full	Angiogenesis-PT-05	RF	lp	16	0	0	0	0	0.01	0	
full	ARMCacheCoherence-PT-none	RC	hscb	16	8	8	0	0	17.43	0	
full	ARMCacheCoherence-PT-none	RC	lp	16	7	7	0	0	0.27	0	
full	ARMCacheCoherence-PT-none	RF	hscb	16	9	9	0	0	16.02	0	
full	ARMCacheCoherence-PT-none	RF	lp	16	2	2	0	0	0.46	0	
full	ASLink-PT-01a	RC	hscb	16	2	2	0	0	56.2	0	
full	ASLink-PT-01a	RC	lp	16	2	2	0	0	0.18	0	
full	ASLink-PT-01a	RF	hscb	16	1	1	0	0	53.18	0	
full	ASLink-PT-01a	RF	lp	16	2	2	0	0	0.06	0	
full	AutoFlight-PT-01a	RC	hscb	16	16	16	0	0	0.1	0	
full	AutoFlight-PT-01a	RC	lp	16	4	4	0	0	0.01	0	
full	AutoFlight-PT-01a	RF	hscb	16	16	16	0	0	0.08	0	
full	AutoFlight-PT-01a	RF	lp	16	1	1	0	0	0.01	0	
full	AutoFlight-PT-01b	RC	hscb	16	10	10	0	0	17.22	0	
full	AutoFlight-PT-01b	RC	lp	16	6	6	0	0	0.01	0	
full	AutoFlight-PT-01b	RF	hscb	16	4	4	0	0	31.73	0	
full	AutoFlight-PT-01b	RF	lp	16	1	1	0	0	0.01	0	
full	AutoFlight-PT-02a	RC	hscb	16	15	15	0	0	0.09	0	
full	AutoFlight-PT-02a	RC	lp	16	8	8	0	0	0.01	0	
full	AutoFlight-PT-02a	RF	hscb	16	16	16	0	0	0.19	0	
full	AutoFlight-PT-02a	RF	lp	16	2	2	0	0	0.01	0	
full	AutoFlight-PT-03a	RC	hscb	16	16	16	0	0	0.5	0	
full	AutoFlight-PT-03a	RC	lp	16	7	7	0	0	0.01	0	
full	AutoFlight-PT-03a	RF	hscb	16	16	16	0	0	0.8	0	
full	AutoFlight-PT-03a	RF	lp	16	2	2	0	0	0.01	0	
full	AutoFlight-PT-04a	RC	hscb	16	16	16	0	0	2.89	0	
full	AutoFlight-PT-04a	RC	lp	16	9	9	0	0	0.02	0	
full	AutoFlight-PT-04a	RF	hscb	16	16	16	0	0	8.99	0	
full	AutoFlight-PT-04a	RF	lp	16	1	1	0	0	0.01	0	
full	AutoFlight-PT-05a	RC	hscb	16	8	8	0	0	20.7	0	
full	AutoFlight-PT-05a	RC	lp	16	5	5	0	0	0.02	0	
full	AutoFlight-PT-05a	RF	hscb	16	8	8	0	0	23.8	0	
full	AutoFlight-PT-05a	RF	lp	16	2	2	0	0	0.03	0	
full	AutonomousCar-PT-01a	RC	hscb	16	16	16	0	0	0.07	0	
full	AutonomousCar-PT-01a	RC	lp	16	2	2	0	0	0.01	0	
full	AutonomousCar-PT-01a	RF	hscb	16	16	16	0	0	0.07	0	
full	AutonomousCar-PT-01a	RF	lp	16	0	0	0	0	0.01	0	
full	AutonomousCar-PT-01b	RC	hscb	16	10	10	0	0	16.76	0	
full	AutonomousCar-PT-01b	RC	lp	16	3	3	0	0	0.02	0	
full	AutonomousCar-PT-01b	RF	hscb	16	7	7	0	0	24.33	0	
full	AutonomousCar-PT-01b	RF	lp	16	3	3	0	0	0.01	0	
full	AutonomousCar-PT-02a	RC	hscb	16	16	16	0	0	0.09	0	
full	AutonomousCar-PT-02a	RC	lp	16	13	13	0	0	0.01	0	
full	AutonomousCar-PT-02a	RF	hscb	16	16	16	0	0	0.11	0	
full	AutonomousCar-PT-02a	RF	lp	16	6	6	0	0	0.01	0	
full	AutonomousCar-PT-02b	RC	hscb	16	4	4	0	0	26.95	0	
full	AutonomousCar-PT-02b	RC	lp	16	0	0	0	0	0.02	0	
full	AutonomousCar-PT-02b	RF	hscb	16	7	7	0	0	19.38	0	
full	AutonomousCar-PT-02b	RF	lp	16	4	4	0	0	0.03	0	
full	AutonomousCar-PT-03a	RC	hscb	16	15	15	0	0	0.5	0	
full	AutonomousCar-PT-03a	RC	lp	16	6	6	0	0	0.01	0	
full	AutonomousCar-PT-03a	RF	hscb	16	16	16	0	0	0.46	0	
full	AutonomousCar-PT-03a	RF	lp	16	4	4	0	0	0.01	0	
full	AutonomousCar-PT-03b	RC	hscb	16	7	7	0	0	24.46	0	
full	AutonomousCar-PT-03b	RC	lp	16	6	6	0	0	0.03	0	
full	AutonomousCar-PT-03b	RF	hscb	16	3	3	0	0	26.74	0	
full	AutonomousCar-PT-03b	RF	lp	16	1	1	0	0	0.01	0	
full	AutonomousCar-PT-04a	RC	hscb	16	16	16	0	0	2.3	0	
full	AutonomousCar-PT-04a	RC	lp	16	7	7	0	0	0.01	0	
full	AutonomousCar-PT-04a	RF	hscb	16	16	16	0	0	1.98	0	
full	AutonomousCar-PT-04a	RF	lp	16	2	2	0	0	0.01	0	
full	AutonomousCar-PT-05a	RC	hscb	16	14	14	0	0	13.25	0	
full	AutonomousCar-PT-05a	RC	lp	16	6	6	0	0	0.02	0	
full	AutonomousCar-PT-05a	RF	hscb	16	16	16	0	0	10.88	0	
full	AutonomousCar-PT-05a	RF	lp	16	2	2	0	0	0.01	0	
full	AutonomousCar-PT-06a	RC	hscb	16	10	10	0	0	15.27	0	
full	AutonomousCar-PT-06a	RC	lp	16	7	7	0	0	0.02	0	
full	AutonomousCar-PT-06a	RF	hscb	16	6	6	0	0	25.45	0	
full	AutonomousCar-PT-06a	RF	lp	16	1	1	0	0	0.03	0	
full	AutonomousCar-PT-07a	RC	hscb	16	10	10	0	0	17.63	0	
full	AutonomousCar-PT-07a	RC	lp	16	8	8	0	0	0.1	0	
full	AutonomousCar-PT-07a	RF	hscb	16	8	8	0	0	17.69	0	
full	AutonomousCar-PT-07a	RF	lp	16	2	2	0	0	0.02	0	
full	AutonomousCar-PT-08a	RC	hscb	16	6	6	0	0	24.11	0	
full	AutonomousCar-PT-08a	RC	lp	16	5	5	0	0	0.06	0	
full	AutonomousCar-PT-08a	RF	hscb	16	6	6	0	0	21.38	0	
full	AutonomousCar-PT-08a	RF	lp	16	1	1	0	0	0.02	0	
full	BART-PT-002	RC	hscb	16	15	15	0	0	2.27	0	
full	BART-PT-002	RC	lp	16	9	9	0	0	0.02	0	
full	BART-PT-002	RF	hscb	16	1	1	0	0	60.02	124	
full	BART-PT-002	RF	lp	16	0	0	0	0	0.05	0	
full	BlocksWorld-PT-01	RC	hscb	16	4	4	0	0	34.4	0	
full	BlocksWorld-PT-01	RC	lp	16	4	4	0	0	0.03	0	
full	BlocksWorld-PT-01	RF	hscb	16	9	9	0	0	23.57	0	
full	BlocksWorld-PT-01	RF	lp	16	5	5	0	0	0.01	0	
full	BridgeAndVehicles-PT-V04P05N02	RC	hscb	16	16	16	0	0	0.1	0	
full	BridgeAndVehicles-PT-V04P05N02	RC	lp	16	11	11	0	0	0.01	0	
full	BridgeAndVehicles-PT-V04P05N02	RF	hscb	16	16	16	0	0	0.3	0	
full	BridgeAndVehicles-PT-V04P05N02	RF	lp	16	3	3	0	0	0.01	0	
full	BridgeAndVehicles-PT-V10P10N10	RC	hscb	16	11	11	0	0	11.92	0	
full	BridgeAndVehicles-PT-V10P10N10	RC	lp	16	6	6	0	0	0.01	0	
full	BridgeAndVehicles-PT-V10P10N10	RF	hscb	16	12	12	0	0	12.89	0	
full	BridgeAndVehicles-PT-V10P10N10	RF	lp	16	2	2	0	0	0.02	0	
full	BridgeAndVehicles-PT-V20P10N10	RC	hscb	16	14	14	0	0	10.53	0	
full	BridgeAndVehicles-PT-V20P10N10	RC	lp	16	13	13	0	0	0.03	0	
full	BridgeAndVehicles-PT-V20P10N10	RF	hscb	16	9	9	0	0	27.67	0	
full	BridgeAndVehicles-PT-V20P10N10	RF	lp	16	0	0	0	0	0.03	0	
full	BridgeAndVehicles-PT-V20P10N20	RC	hscb	16	11	11	0	0	14.4	0	
full	BridgeAndVehicles-PT-V20P10N20	RC	lp	16	8	8	0	0	0.04	0	
full	BridgeAndVehicles-PT-V20P10N20	RF	hscb	16	7	7	0	0	33.76	0	
full	BridgeAndVehicles-PT-V20P10N20	RF	lp	16	2	2	0	0	0.07	0	
full	BridgeAndVehicles-PT-V20P10N50	RC	hscb	16	12	12	0	0	18.83	0	
full	BridgeAndVehicles-PT-V20P10N50	RC	lp	16	9	9	0	0	0.07	0	
full	BridgeAndVehicles-PT-V20P10N50	RF	hscb	16	6	6	0	0	60.02	124	
full	BridgeAndVehicles-PT-V20P10N50	RF	lp	16	0	0	0	0	0.22	0	
full	BridgeAndVehicles-PT-V20P20N10	RC	hscb	16	10	10	0	0	22.0	0	
full	BridgeAndVehicles-PT-V20P20N10	RC	lp	16	10	10	0	0	0.02	0	
full	BridgeAndVehicles-PT-V20P20N10	RF	hscb	16	4	4	0	0	32.87	0	
full	BridgeAndVehicles-PT-V20P20N10	RF	lp	16	0	0	0	0	0.02	0	
full	BridgeAndVehicles-PT-V20P20N20	RC	hscb	16	8	8	0	0	23.2	0	
full	BridgeAndVehicles-PT-V20P20N20	RC	lp	16	9	9	0	0	0.03	0	
full	BridgeAndVehicles-PT-V20P20N20	RF	hscb	16	5	5	0	0	31.88	0	
full	BridgeAndVehicles-PT-V20P20N20	RF	lp	16	1	1	0	0	0.03	0	
full	BridgeAndVehicles-PT-V20P20N50	RC	hscb	16	11	11	0	0	16.03	0	
full	BridgeAndVehicles-PT-V20P20N50	RC	lp	16	5	5	0	0	0.05	0	
full	BridgeAndVehicles-PT-V20P20N50	RF	hscb	16	5	5	0	0	38.0	0	
full	BridgeAndVehicles-PT-V20P20N50	RF	lp	16	0	0	0	0	0.15	0	
full	BridgeAndVehicles-PT-V50P20N10	RC	hscb	16	6	6	0	0	38.27	0	
full	BridgeAndVehicles-PT-V50P20N10	RC	lp	16	8	8	0	0	0.02	0	
full	BridgeAndVehicles-PT-V50P20N10	RF	hscb	16	5	5	0	0	55.85	0	
full	BridgeAndVehicles-PT-V50P20N10	RF	lp	16	2	2	0	0	0.08	0	
full	BridgeAndVehicles-PT-V50P20N20	RC	hscb	16	9	9	0	0	28.57	0	
full	BridgeAndVehicles-PT-V50P20N20	RC	lp	16	11	11	0	0	0.09	0	
full	BridgeAndVehicles-PT-V50P20N20	RF	hscb	16	4	4	0	0	52.39	0	
full	BridgeAndVehicles-PT-V50P20N20	RF	lp	16	0	0	0	0	0.17	0	
full	BridgeAndVehicles-PT-V50P50N10	RC	hscb	16	8	8	0	0	31.54	0	
full	BridgeAndVehicles-PT-V50P50N10	RC	lp	16	5	5	0	0	0.06	0	
full	BridgeAndVehicles-PT-V50P50N10	RF	hscb	16	4	4	0	0	38.65	0	
full	BridgeAndVehicles-PT-V50P50N10	RF	lp	16	0	0	0	0	0.07	0	
full	BridgeAndVehicles-PT-V50P50N20	RC	hscb	16	11	11	0	0	18.37	0	
full	BridgeAndVehicles-PT-V50P50N20	RC	lp	16	9	9	0	0	0.05	0	
full	BridgeAndVehicles-PT-V50P50N20	RF	hscb	16	1	1	0	0	60.02	124	
full	BridgeAndVehicles-PT-V50P50N20	RF	lp	16	0	0	0	0	0.19	0	
full	BugTracking-PT-q3m004	RC	hscb	16	6	6	0	0	26.4	0	
full	BugTracking-PT-q3m004	RC	lp	16	7	7	0	0	0.77	0	
full	BugTracking-PT-q3m004	RF	hscb	16	4	4	0	0	9.06	0	
full	BugTracking-PT-q3m004	RF	lp	16	6	6	0	0	0.48	0	
full	BugTracking-PT-q3m016	RC	hscb	16	4	4	0	0	18.26	0	
full	BugTracking-PT-q3m016	RC	lp	16	11	11	0	0	3.53	0	
full	BugTracking-PT-q3m016	RF	hscb	16	3	3	0	0	8.7	0	
full	BugTracking-PT-q3m016	RF	lp	16	8	8	0	0	1.35	0	
full	CANConstruction-PT-005	RC	hscb	16	3	3	0	0	1.5	0	
full	CANConstruction-PT-005	RC	lp	16	6	6	0	0	0.01	0	
full	CANConstruction-PT-005	RF	hscb	16	1	0	1	0	0.14	0	CANConstruction-PT-005-ReachabilityFireability-2024-09
full	CANConstruction-PT-005	RF	lp	16	3	3	0	0	0.02	0	
full	CANInsertWithFailure-PT-005	RC	hscb	16	6	6	0	0	15.95	0	
full	CANInsertWithFailure-PT-005	RC	lp	16	7	7	0	0	0.02	0	
full	CANInsertWithFailure-PT-005	RF	hscb	16	0	0	0	0	10.63	0	
full	CANInsertWithFailure-PT-005	RF	lp	16	0	0	0	0	0.01	0	
full	CANInsertWithFailure-PT-100	RC	hscb	16	0	0	0	0	60.23	124	
full	CANInsertWithFailure-PT-100	RC	lp	16	0	0	0	0	2.95	0	
full	CANInsertWithFailure-PT-100	RF	hscb	16	0	0	0	0	60.26	124	
full	CANInsertWithFailure-PT-100	RF	lp	16	0	0	0	0	1.77	0	
full	CircadianClock-PT-000001	RC	hscb	16	16	16	0	0	0.08	0	
full	CircadianClock-PT-000001	RC	lp	16	2	2	0	0	0.01	0	
full	CircadianClock-PT-000001	RF	hscb	16	16	16	0	0	0.07	0	
full	CircadianClock-PT-000001	RF	lp	16	0	0	0	0	0.01	0	
full	CircadianClock-PT-000010	RC	hscb	16	15	15	0	0	0.75	0	
full	CircadianClock-PT-000010	RC	lp	16	6	6	0	0	0.01	0	
full	CircadianClock-PT-000010	RF	hscb	16	16	16	0	0	0.24	0	
full	CircadianClock-PT-000010	RF	lp	16	0	0	0	0	0.01	0	
full	CircularTrains-PT-012	RC	hscb	16	4	4	0	0	0.07	0	
full	CircularTrains-PT-012	RC	lp	16	0	0	0	0	0.01	0	
full	CircularTrains-PT-012	RF	hscb	16	0	0	0	0	0.07	0	
full	CircularTrains-PT-012	RF	lp	16	0	0	0	0	0.01	0	
full	CircularTrains-PT-024	RC	hscb	16	4	3	1	0	0.21	0	CircularTrains-PT-024-ReachabilityCardinality-2024-03
full	CircularTrains-PT-024	RC	lp	16	4	4	0	0	0.01	0	
full	CircularTrains-PT-024	RF	hscb	16	2	2	0	0	0.07	0	
full	CircularTrains-PT-024	RF	lp	16	2	2	0	0	0.01	0	
full	ClientsAndServers-PT-N0001P0	RC	hscb	16	9	9	0	0	0.13	0	
full	ClientsAndServers-PT-N0001P0	RC	lp	16	12	12	0	0	0.01	0	
full	ClientsAndServers-PT-N0001P0	RF	hscb	16	6	6	0	0	0.09	0	
full	ClientsAndServers-PT-N0001P0	RF	lp	16	2	2	0	0	0.01	0	
full	ClientsAndServers-PT-N0002P0	RC	hscb	16	5	5	0	0	2.9	0	
full	ClientsAndServers-PT-N0002P0	RC	lp	16	8	8	0	0	0.01	0	
full	ClientsAndServers-PT-N0002P0	RF	hscb	16	6	6	0	0	6.05	0	
full	ClientsAndServers-PT-N0002P0	RF	lp	16	1	1	0	0	0.01	0	
full	ClientsAndServers-PT-N0002P1	RC	hscb	16	5	5	0	0	3.37	0	
full	ClientsAndServers-PT-N0002P1	RC	lp	16	9	9	0	0	0.01	0	
full	ClientsAndServers-PT-N0002P1	RF	hscb	16	3	3	0	0	0.23	0	
full	ClientsAndServers-PT-N0002P1	RF	lp	16	1	1	0	0	0.01	0	
full	CloudDeployment-PT-2a	RC	hscb	16	15	15	0	0	2.13	0	
full	CloudDeployment-PT-2a	RC	lp	16	8	8	0	0	0.01	0	
full	CloudDeployment-PT-2a	RF	hscb	16	16	16	0	0	0.89	0	
full	CloudDeployment-PT-2a	RF	lp	16	4	4	0	0	0.02	0	
full	CloudDeployment-PT-3a	RC	hscb	16	10	10	0	0	17.58	0	
full	CloudDeployment-PT-3a	RC	lp	16	5	5	0	0	0.02	0	
full	CloudDeployment-PT-3a	RF	hscb	16	10	10	0	0	20.81	0	
full	CloudDeployment-PT-3a	RF	lp	16	1	1	0	0	0.01	0	
full	CloudDeployment-PT-4a	RC	hscb	16	4	4	0	0	28.57	0	
full	CloudDeployment-PT-4a	RC	lp	16	4	4	0	0	0.02	0	
full	CloudDeployment-PT-4a	RF	hscb	16	1	1	0	0	31.57	0	
full	CloudDeployment-PT-4a	RF	lp	16	1	1	0	0	0.01	0	
full	CloudDeployment-PT-5a	RC	hscb	16	1	1	0	0	43.2	0	
full	CloudDeployment-PT-5a	RC	lp	16	1	1	0	0	0.01	0	
full	CloudDeployment-PT-5a	RF	hscb	16	2	2	0	0	34.1	0	
full	CloudDeployment-PT-5a	RF	lp	16	0	0	0	0	0.02	0	
full	CloudOpsManagement-PT-00002by00001	RC	hscb	16	16	16	0	0	0.07	0	
full	CloudOpsManagement-PT-00002by00001	RC	lp	16	13	13	0	0	0.01	0	
full	CloudOpsManagement-PT-00002by00001	RF	hscb	16	16	16	0	0	0.08	0	
full	CloudOpsManagement-PT-00002by00001	RF	lp	16	2	2	0	0	0.01	0	
full	CloudOpsManagement-PT-00005by00002	RC	hscb	16	15	15	0	0	0.1	0	
full	CloudOpsManagement-PT-00005by00002	RC	lp	16	11	11	0	0	0.01	0	
full	CloudOpsManagement-PT-00005by00002	RF	hscb	16	16	16	0	0	0.17	0	
full	CloudOpsManagement-PT-00005by00002	RF	lp	16	3	3	0	0	0.01	0	
full	CO4-PT-01	RC	hscb	16	16	16	0	0	0.28	0	
full	CO4-PT-01	RC	lp	16	9	9	0	0	0.02	0	
full	CO4-PT-01	RF	hscb	16	16	16	0	0	3.07	0	
full	CO4-PT-01	RF	lp	16	1	1	0	0	0.01	0	
full	CO4-PT-02	RC	hscb	16	16	16	0	0	5.56	0	
full	CO4-PT-02	RC	lp	16	7	7	0	0	0.02	0	
full	CO4-PT-02	RF	hscb	16	16	16	0	0	5.72	0	
full	CO4-PT-02	RF	lp	16	4	4	0	0	0.02	0	
full	CO4-PT-03	RC	hscb	16	15	15	0	0	6.34	0	
full	CO4-PT-03	RC	lp	16	10	10	0	0	0.01	0	
full	CO4-PT-03	RF	hscb	16	16	16	0	0	4.64	0	
full	CO4-PT-03	RF	lp	16	2	2	0	0	0.01	0	
full	CO4-PT-04	RC	hscb	16	16	16	0	0	1.95	0	
full	CO4-PT-04	RC	lp	16	8	8	0	0	0.02	0	
full	CO4-PT-04	RF	hscb	16	16	16	0	0	0.46	0	
full	CO4-PT-04	RF	lp	16	5	5	0	0	0.02	0	
full	CO4-PT-05	RC	hscb	16	15	15	0	0	1.5	0	
full	CO4-PT-05	RC	lp	16	6	6	0	0	0.02	0	
full	CO4-PT-05	RF	hscb	16	16	16	0	0	3.5	0	
full	CO4-PT-05	RF	lp	16	4	4	0	0	0.02	0	
full	CO4-PT-06	RC	hscb	16	8	8	0	0	16.37	0	
full	CO4-PT-06	RC	lp	16	7	7	0	0	0.09	0	
full	CO4-PT-06	RF	hscb	16	8	8	0	0	16.94	0	
full	CO4-PT-06	RF	lp	16	4	4	0	0	0.05	0	
full	CO4-PT-07	RC	hscb	16	9	9	0	0	14.59	0	
full	CO4-PT-07	RC	lp	16	7	7	0	0	0.1	0	
full	CO4-PT-07	RF	hscb	16	6	6	0	0	21.02	0	
full	CO4-PT-07	RF	lp	16	5	5	0	0	0.04	0	
full	CO4-PT-08	RC	hscb	16	5	5	0	0	29.2	0	
full	CO4-PT-08	RC	lp	16	5	5	0	0	0.08	0	
full	CO4-PT-08	RF	hscb	16	4	4	0	0	28.55	0	
full	CO4-PT-08	RF	lp	16	2	2	0	0	0.03	0	
full	CO4-PT-09	RC	hscb	16	6	6	0	0	22.58	0	
full	CO4-PT-09	RC	lp	16	2	2	0	0	0.07	0	
full	CO4-PT-09	RF	hscb	16	5	5	0	0	24.47	0	
full	CO4-PT-09	RF	lp	16	1	1	0	0	0.03	0	
full	CO4-PT-10	RC	hscb	16	5	5	0	0	30.52	0	
full	CO4-PT-10	RC	lp	16	6	6	0	0	0.11	0	
full	CO4-PT-10	RF	hscb	16	5	5	0	0	33.88	0	
full	CO4-PT-10	RF	lp	16	4	4	0	0	0.22	0	
full	CO4-PT-11	RC	hscb	16	8	8	0	0	16.64	0	
full	CO4-PT-11	RC	lp	16	6	6	0	0	0.16	0	
full	CO4-PT-11	RF	hscb	16	7	7	0	0	24.04	0	
full	CO4-PT-11	RF	lp	16	6	6	0	0	0.42	0	
full	CO4-PT-12	RC	hscb	16	6	6	0	0	25.27	0	
full	CO4-PT-12	RC	lp	16	3	3	0	0	0.31	0	
full	CO4-PT-12	RF	hscb	16	6	6	0	0	22.58	0	
full	CO4-PT-12	RF	lp	16	5	5	0	0	0.15	0	
full	CO4-PT-13	RC	hscb	16	6	6	0	0	31.57	0	
full	CO4-PT-13	RC	lp	16	7	7	0	0	0.13	0	
full	CO4-PT-13	RF	hscb	16	5	5	0	0	30.66	0	
full	CO4-PT-13	RF	lp	16	4	4	0	0	0.17	0	
full	CopsAndRobbers-PT-CRL005X001	RC	hscb	16	16	16	0	0	0.09	0	
full	CopsAndRobbers-PT-CRL005X001	RC	lp	16	0	0	0	0	0.01	0	
full	CopsAndRobbers-PT-CRL005X001	RF	hscb	16	16	16	0	0	0.09	0	
full	CopsAndRobbers-PT-CRL005X001	RF	lp	16	1	1	0	0	0.01	0	
full	CopsAndRobbers-PT-CRL015X005	RC	hscb	16	8	8	0	0	24.46	0	
full	CopsAndRobbers-PT-CRL015X005	RC	lp	16	5	5	0	0	0.01	0	
full	CopsAndRobbers-PT-CRL015X005	RF	hscb	16	11	11	0	0	15.26	0	
full	CopsAndRobbers-PT-CRL015X005	RF	lp	16	2	2	0	0	0.02	0	
full	CopsAndRobbers-PT-CRL023X004	RC	hscb	16	0	0	0	0	60.08	124	
full	CopsAndRobbers-PT-CRL023X004	RC	lp	16	8	8	0	0	0.02	0	
full	CopsAndRobbers-PT-CRL023X004	RF	hscb	16	0	0	0	0	60.07	124	
full	CopsAndRobbers-PT-CRL023X004	RF	lp	16	2	2	0	0	0.02	0	
full	CopsAndRobbers-PT-CRL025X003	RC	hscb	16	0	0	0	0	60.12	124	
full	CopsAndRobbers-PT-CRL025X003	RC	lp	16	3	3	0	0	0.03	0	
full	CopsAndRobbers-PT-CRL025X003	RF	hscb	16	0	0	0	0	60.11	124	
full	CopsAndRobbers-PT-CRL025X003	RF	lp	16	1	1	0	0	0.02	0	
full	CopsAndRobbers-PT-HRL014X002	RC	hscb	16	16	16	0	0	0.77	0	
full	CopsAndRobbers-PT-HRL014X002	RC	lp	16	6	6	0	0	0.02	0	
full	CopsAndRobbers-PT-HRL014X002	RF	hscb	16	16	16	0	0	0.36	0	
full	CopsAndRobbers-PT-HRL014X002	RF	lp	16	5	5	0	0	0.01	0	
full	CopsAndRobbers-PT-HRL017X005	RC	hscb	16	10	10	0	0	22.43	0	
full	CopsAndRobbers-PT-HRL017X005	RC	lp	16	5	5	0	0	0.02	0	
full	CopsAndRobbers-PT-HRL017X005	RF	hscb	16	13	13	0	0	13.77	0	
full	CopsAndRobbers-PT-HRL017X005	RF	lp	16	2	2	0	0	0.01	0	
full	CopsAndRobbers-PT-HRL023X006	RC	hscb	16	5	5	0	0	37.2	0	
full	CopsAndRobbers-PT-HRL023X006	RC	lp	16	5	5	0	0	0.01	0	
full	CopsAndRobbers-PT-HRL023X006	RF	hscb	16	6	6	0	0	24.38	0	
full	CopsAndRobbers-PT-HRL023X006	RF	lp	16	2	2	0	0	0.02	0	
full	CopsAndRobbers-PT-KFL010N005K002X001	RC	hscb	16	15	15	0	0	0.11	0	
full	CopsAndRobbers-PT-KFL010N005K002X001	RC	lp	16	5	5	0	0	0.02	0	
full	CopsAndRobbers-PT-KFL010N005K002X001	RF	hscb	16	16	16	0	0	0.16	0	
full	CopsAndRobbers-PT-KFL010N005K002X001	RF	lp	16	0	0	0	0	0.01	0	
full	CopsAndRobbers-PT-KFL028N008K002X005	RC	hscb	16	0	0	0	0	60.14	124	
full	CopsAndRobbers-PT-KFL028N008K002X005	RC	lp	16	5	5	0	0	0.03	0	
full	CopsAndRobbers-PT-KFL028N008K002X005	RF	hscb	16	0	0	0	0	60.13	124	
full	CopsAndRobbers-PT-KFL028N008K002X005	RF	lp	16	2	2	0	0	0.03	0	
full	CopsAndRobbers-PT-KFL036N009K002X003	RC	hscb	16	0	0	0	0	60.12	124	
full	CopsAndRobbers-PT-KFL036N009K002X003	RC	lp	16	4	4	0	0	0.05	0	
full	CopsAndRobbers-PT-KFL036N009K002X003	RF	hscb	16	0	0	0	0	60.11	124	
full	CopsAndRobbers-PT-KFL036N009K002X003	RF	lp	16	0	0	0	0	0.02	0	
full	CopsAndRobbers-PT-KFL084N009K003X002	RC	hscb	16	0	0	0	0	60.13	124	
